Base de datos,Taxonomia,Material,LLRS,Nivel de Ductilidad,Pisos,IM,theta1,beta1,theta2,beta2,theta3,beta3,theta4,beta4,theta5,beta5
HAZUS,S2L,S,,,1-3,Sd [in],0.86,1.01,1.38,0.96,3.46,0.88,8.64,0.98,0,0
HAZUS,S2L,S,,,1-3,Equivalent PGA,0.24,0.64,0.41,0.64,0.76,0.64,1.46,0.64,0,0
HAZUS,S2L,S,,,1-3,Equivalent PGA,0.2,0.64,0.26,0.64,0.46,0.64,0.84,0.64,0,0
HAZUS,S2L,S,,,1-3,Equivalent PGA,0.13,0.64,0.17,0.64,0.3,0.64,0.5,0.64,0,0
HAZUS,S2L,S,,,1-3,Equivalent PGA,0.11,0.64,0.14,0.64,0.23,0.64,0.39,0.64,0,0
HAZUS,S2M,S,,,4-7,Sd [in],1.8,0.67,3.6,0.67,10.8,0.68,28.8,0.79,0,0
HAZUS,S2M,S,,,4-7,Sd [in],1.8,0.7,3.12,0.69,8.4,0.69,21.6,0.89,0,0
HAZUS,S2M,S,,,4-7,Sd [in],1.8,0.69,2.88,0.73,7.2,0.85,18,0.97,0,0
HAZUS,S2M,S,,,4-7,Sd [in],1.44,0.73,2.3,0.75,5.76,0.79,14.4,0.97,0,0
HAZUS,S2M,S,,,4-7,Equivalent PGA,0.14,0.64,0.27,0.64,0.73,0.64,1.62,0.64,0,0
HAZUS,S2M,S,,,4-7,Equivalent PGA,0.14,0.64,0.22,0.64,0.53,0.64,0.97,0.64,0,0
HAZUS,S2M,S,,,4-7,Equivalent PGA,0.12,0.64,0.18,0.64,0.35,0.64,0.58,0.64,0,0
HAZUS,S2M,S,,,4-7,Equivalent PGA,0.1,0.64,0.14,0.64,0.28,0.64,0.47,0.64,0,0
HAZUS,S3,S,,,Todos,Sd [in],0.54,0.81,1.08,0.83,3.24,0.91,9.45,0.9,0,0
HAZUS,S3,S,,,Todos,Sd [in],0.54,0.88,0.94,0.93,2.52,0.97,7.09,0.89,0,0
HAZUS,S3,S,,,Todos,Sd [in],0.54,0.99,0.87,0.99,2.17,1.01,5.91,0.91,0,0
HAZUS,S3,S,,,Todos,Sd [in],0.43,1.06,0.69,1.03,1.73,1.07,4.73,0.88,0,0
HAZUS,S3,S,,,Todos,Equivalent PGA,0.15,0.64,0.26,0.64,0.54,0.64,1,0.64,0,0
HAZUS,S3,S,,,Todos,Equivalent PGA,0.13,0.64,0.19,0.64,0.33,0.64,0.6,0.64,0,0
HAZUS,S3,S,,,Todos,Equivalent PGA,0.1,0.64,0.13,0.64,0.2,0.64,0.38,0.64,0,0
HAZUS,S3,S,,,Todos,Equivalent PGA,0.08,0.64,0.1,0.64,0.16,0.64,0.3,0.64,0,0
HAZUS,S4H,S,,,8+,Sd [in],2.25,0.64,4.49,0.66,13.48,0.69,39.31,0.77,0,0
HAZUS,S4H,S,,,8+,Sd [in],2.25,0.66,3.9,0.67,10.5,0.7,29.48,0.9,0,0
HAZUS,S4H,S,,,8+,Sd [in],2.25,0.7,3.6,0.74,9.01,0.9,24.57,0.98,0,0
HAZUS,S4H,S,,,8+,Sd [in],1.8,0.73,2.88,0.76,7.21,0.9,19.66,0.96,0,0
HAZUS,S4H,S,,,8+,Equivalent PGA,0.13,0.64,0.25,0.64,0.69,0.64,1.63,0.64,0,0
HAZUS,S4H,S,,,8+,Equivalent PGA,0.12,0.64,0.21,0.64,0.51,0.64,0.97,0.64,0,0
HAZUS,S4H,S,,,8+,Equivalent PGA,0.12,0.64,0.17,0.64,0.33,0.64,0.59,0.64,0,0
HAZUS,S4H,S,,,8+,Equivalent PGA,0.09,0.64,0.14,0.64,0.27,0.64,0.47,0.64,0,0
HAZUS,S4L,S,,,1-3,Sd [in],0.86,0.88,1.73,0.9,5.18,0.98,15.12,0.87,0,0
HAZUS,S4L,S,,,1-3,Sd [in],0.86,0.96,1.5,1,4.04,1.03,11.34,0.92,0,0
HAZUS,S4L,S,,,1-3,Sd [in],0.86,1.05,1.38,0.98,3.47,0.9,9.45,0.99,0,0
HAZUS,S4L,S,,,1-3,Sd [in],0.69,1.11,1.11,1.03,2.77,0.99,7.56,0.98,0,0
HAZUS,S4L,S,,,1-3,Equivalent PGA,0.24,0.64,0.39,0.64,0.71,0.64,1.33,0.64,0,0
HAZUS,S4L,S,,,1-3,Equivalent PGA,0.19,0.64,0.26,0.64,0.41,0.64,0.78,0.64,0,0
HAZUS,S4L,S,,,1-3,Equivalent PGA,0.13,0.64,0.16,0.64,0.26,0.64,0.46,0.64,0,0
HAZUS,S4L,S,,,1-3,Equivalent PGA,0.1,0.64,0.13,0.64,0.2,0.64,0.36,0.64,0,0
HAZUS,S4M,S,,,4-7,Sd [in],1.44,0.77,2.88,0.73,8.64,0.71,25.2,0.88,0,0
HAZUS,S4M,S,,,4-7,Sd [in],1.44,0.75,2.5,0.72,6.73,0.72,18.9,0.94,0,0
HAZUS,S4M,S,,,4-7,Sd [in],1.44,0.76,2.31,0.78,5.78,0.9,15.75,0.99,0,0
HAZUS,S4M,S,,,4-7,Sd [in],1.15,0.81,1.85,0.79,4.62,0.94,12.6,1,0,0
HAZUS,S4M,S,,,4-7,Equivalent PGA,0.16,0.64,0.28,0.64,0.73,0.64,1.56,0.64,0,0
HAZUS,S4M,S,,,4-7,Equivalent PGA,0.14,0.64,0.22,0.64,0.51,0.64,0.92,0.64,0,0
HAZUS,S4M,S,,,4-7,Equivalent PGA,0.12,0.64,0.17,0.64,0.31,0.64,0.54,0.64,0,0
HAZUS,S4M,S,,,4-7,Equivalent PGA,0.09,0.64,0.13,0.64,0.25,0.64,0.43,0.64,0,0
HAZUS,S5H,S,,,8+,Sd [in],1.68,0.7,3.37,0.73,8.42,0.89,19.66,0.97,0,0
HAZUS,S5H,S,,,8+,Sd [in],1.68,0.7,3.37,0.73,8.42,0.89,19.66,0.97,0,0
HAZUS,S5H,S,,,8+,Sd [in],1.68,0.7,3.37,0.73,8.42,0.89,19.66,0.97,0,0
HAZUS,S5H,S,,,8+,Sd [in],1.35,0.72,2.7,0.75,6.74,0.92,15.72,0.96,0,0
HAZUS,S5H,S,,,8+,Equivalent PGA,0.1,0.64,0.18,0.64,0.35,0.64,0.58,0.64,0,0
HAZUS,S5H,S,,,8+,Equivalent PGA,0.08,0.64,0.14,0.64,0.29,0.64,0.46,0.64,0,0
HAZUS,S5L,S,,,1-3,Sd [in],0.65,1.12,1.3,1.04,3.24,0.99,7.56,0.95,0,0
HAZUS,S5L,S,,,1-3,Sd [in],0.65,1.12,1.3,1.04,3.24,0.99,7.56,0.95,0,0
HAZUS,S5L,S,,,1-3,Sd [in],0.65,1.12,1.3,1.04,3.24,0.99,7.56,0.95,0,0
HAZUS,S5L,S,,,1-3,Sd [in],0.52,1.2,1.04,1.11,2.59,1.08,6.05,0.95,0,0
HAZUS,S5L,S,,,1-3,Equivalent PGA,0.13,0.64,0.17,0.64,0.28,0.64,0.45,0.64,0,0
HAZUS,S5L,S,,,1-3,Equivalent PGA,0.11,0.64,0.14,0.64,0.22,0.64,0.37,0.64,0,0
HAZUS,S5M,S,,,4-7,Sd [in],1.08,0.77,2.16,0.79,5.4,0.87,12.6,0.99,0,0
HAZUS,S5M,S,,,4-7,Sd [in],1.08,0.77,2.16,0.79,5.4,0.87,12.6,0.99,0,0
HAZUS,S5M,S,,,4-7,Sd [in],1.08,0.77,2.16,0.79,5.4,0.87,12.6,0.99,0,0
HAZUS,S5M,S,,,4-7,Sd [in],0.86,0.85,1.73,0.83,4.32,0.94,10.08,0.99,0,0
HAZUS,S5M,S,,,4-7,Equivalent PGA,0.11,0.64,0.18,0.64,0.34,0.64,0.53,0.64,0,0
HAZUS,S5M,S,,,4-7,Equivalent PGA,0.09,0.64,0.14,0.64,0.28,0.64,0.43,0.64,0,0
HAZUS,URML,URM,,,1-2,Sd [in],0.41,1,0.81,1.05,2.03,1.09,4.73,1.08,0,0
HAZUS,URML,URM,,,1-2,Sd [in],0.41,1,0.81,1.05,2.03,1.09,4.73,1.08,0,0
HAZUS,URML,URM,,,1-2,Sd [in],0.41,1,0.81,1.05,2.03,1.09,4.73,1.08,0,0
HAZUS,URML,URM,,,1-2,Sd [in],0.32,1.15,0.65,1.19,1.62,1.2,3.78,1.18,0,0
HAZUS,URML,URM,,,1-2,Equivalent PGA,0.14,0.64,0.2,0.64,0.32,0.64,0.46,0.64,0,0
HAZUS,URML,URM,,,1-2,Equivalent PGA,0.13,0.64,0.17,0.64,0.26,0.64,0.37,0.64,0,0
HAZUS,URMM,URM,,,3+,Sd [in],0.63,0.91,1.26,0.92,3.15,0.87,7.35,0.91,0,0
HAZUS,URMM,URM,,,3+,Sd [in],0.63,0.91,1.26,0.92,3.15,0.87,7.35,0.91,0,0
HAZUS,URMM,URM,,,3+,Sd [in],0.63,0.91,1.26,0.92,3.15,0.87,7.35,0.91,0,0
HAZUS,URMM,URM,,,3+,Sd [in],0.5,1,1.01,0.97,2.52,0.9,5.88,0.88,0,0
HAZUS,URMM,URM,,,3+,Equivalent PGA,0.1,0.64,0.16,0.64,0.27,0.64,0.46,0.64,0,0
HAZUS,URMM,URM,,,3+,Equivalent PGA,0.09,0.64,0.13,0.64,0.21,0.64,0.38,0.64,0,0
HAZUS,W1,W,,,1-2,Sd [in],0.5,0.8,1.51,0.81,5.04,0.85,12.6,0.97,0,0
HAZUS,W1,W,,,1-2,Sd [in],0.5,0.84,1.25,0.86,3.86,0.89,9.45,1.04,0,0
HAZUS,W1,W,,,1-2,Sd [in],0.5,0.93,1.25,0.97,3.86,1.03,9.45,0.99,0,0
HAZUS,W1,W,,,1-2,Sd [in],0.4,1.01,1,1.05,3.09,1.07,7.56,1.05,0,0
HAZUS,W1,W,,,1-2,Equivalent PGA,0.26,0.64,0.55,0.64,1.28,0.64,2.01,0.64,0,0
HAZUS,W1,W,,,1-2,Equivalent PGA,0.24,0.64,0.43,0.64,0.91,0.64,1.34,0.64,0,0
HAZUS,W1,W,,,1-2,Equivalent PGA,0.2,0.64,0.34,0.64,0.61,0.64,0.95,0.64,0,0
HAZUS,W1,W,,,1-2,Equivalent PGA,0.18,0.64,0.29,0.64,0.51,0.64,0.77,0.64,0,0
HAZUS,W2,W,,,Todos,Sd [in],0.86,0.82,2.59,0.88,8.64,0.9,21.6,0.83,0,0
HAZUS,W2,W,,,Todos,Sd [in],0.86,0.89,2.14,0.94,6.62,0.94,16.2,0.92,0,0
HAZUS,W2,W,,,Todos,Sd [in],0.86,0.97,2.14,0.91,6.62,0.88,16.2,1,0,0
HAZUS,W2,W,,,Todos,Sd [in],0.69,1.04,1.71,0.96,5.29,0.9,12.96,1,0,0
HAZUS,W2,W,,,Todos,Equivalent PGA,0.26,0.64,0.56,0.64,1.15,0.64,2.08,0.64,0,0
HAZUS,W2,W,,,Todos,Equivalent PGA,0.2,0.64,0.35,0.64,0.64,0.64,1.13,0.64,0,0
HAZUS,W2,W,,,Todos,Equivalent PGA,0.14,0.64,0.23,0.64,0.48,0.64,0.75,0.64,0,0
HAZUS,W2,W,,,Todos,Equivalent PGA,0.12,0.64,0.19,0.64,0.37,0.64,0.6,0.64,0,0
SYNER-G,Adobe and Rubble Stone - 1 storey,M,BW,ND,1,Sd(TLS) [cm],1.15,2,2.31,4.02,4.33,7.53,10.11,17.58,0,0
SYNER-G,Adobe and Rubble Stone - 2 storeys,M,BW,ND,2,Sd(TLS) [cm],2.04,3.55,4.19,7.3,8.09,14.07,18.87,32.82,0,0
SYNER-G,Adobe and Rubble Stone - 3 storeys,M,BW,ND,3,Sd(TLS) [cm],2.66,4.62,5.66,9.85,11.27,19.59,26.29,45.72,0,0
SYNER-G,Adobe and Rubble Stone - 4 storeys,M,BW,ND,4,Sd(TLS) [cm],3,5.22,6.7,11.65,13.87,24.11,32.35,56.27,0,0
SYNER-G,Brick - High Percentage of Voids - 2 storey,URM,BW,ND,2,PGA [g],0.18,0.09,0.25,0.14,0.27,0.14,0.12,0.04,0,0
SYNER-G,Brick - High Percentage of Voids - 3 storey,URM,BW,ND,3,PGA [g],0.15,0.12,0.19,0.13,0.22,0.16,0.11,0.04,0,0
SYNER-G,Brick - Low Percentage of Voids - 2 storey,URM,BW,ND,2,PGA [g],0.16,0.08,0.23,0.12,0.27,0.14,0.12,0.04,0,0
SYNER-G,Brick - Low Percentage of Voids - 3 storey,URM,BW,ND,3,PGA [g],0.13,0.07,0.18,0.09,0.23,0.12,0.11,0.04,0,0
SYNER-G,Brick - Low Percentage of Voids - 4 storey,URM,BW,ND,4,PGA [g],0.12,0.06,0.15,0.08,0.19,0.11,0.1,0.04,0,0
SYNER-G,Brick - Low Percentage of Voids - 5 storey,URM,BW,ND,5,PGA [g],0.11,0.08,0.14,0.09,0.2,0.14,0.09,0.04,0,0
SYNER-G,Engineered Urban type URM - 1 storey,URM,BW,ND,1,PGA [g],,,1.026,0.545,,,1.414,0.75,0,0
SYNER-G,Engineered Urban type URM - 2 storeys,URM,BW,ND,2,PGA [g],,,0.854,0.455,,,1.176,0.627,0,0
SYNER-G,Engineered Urban type URM - 3 storeys,URM,BW,ND,3,PGA [g],,,0.477,0.255,,,0.668,0.357,0,0
SYNER-G,Engineered Urban type URM - 4 storeys,URM,BW,ND,4,PGA [g],,,0.317,0.171,,,0.444,0.239,0,0
SYNER-G,Engineered Urban type URM - 5 storeys,URM,BW,ND,5,PGA [g],,,0.254,0.137,,,0.356,0.191,0,0
SYNER-G,Flat-slab RC buildings with masonry infill walls-mid rise,RC,FS,D,5,Sd(Ty) [mm],6.948,2.487,34.783,9.988,48.919,14.029,69.909,21.164,0,0
SYNER-G,Large Panel RC Buildings - 5-9 storeys - Constructed After 1987,RC,PC,ND,5-9,PGA [g],0.36,0.3,0.53,0.45,0.64,0.55,0.91,0.77,0,0
SYNER-G,Large Panel RC Buildings - 5-9 storeys - Constructed From 1964 to 1987,RC,PC,ND,5-9,PGA [g],0.33,0.27,0.46,0.38,0.51,0.43,0.78,0.66,0,0
SYNER-G,Masonry - 1-2 storeys,M,BW,ND,2,Sd(TLS) [m],0.012,0.012,0.03,0.047,0.036,0.034,,,0,0
SYNER-G,Masonry 1961-1985 - 1 storey,URM,BW,ND,1,Sd(TLS) [cm],1.25,1.79,2.51,3.59,5.02,7.18,11.72,16.76,0,0
SYNER-G,Masonry 1961-1985 - 2 storeys,URM,BW,ND,2,Sd(TLS) [cm],2.24,3.2,4.52,6.46,9.13,13.05,21.27,30.4,0,0
SYNER-G,Masonry 1961-1985 - 3 storeys,URM,BW,ND,3,Sd(TLS) [cm],2.55,2.86,5.19,5.82,10.6,11.89,24.67,27.67,0,0
SYNER-G,Masonry 1961-1985 - 4 storeys,URM,BW,ND,4,Sd(TLS) [cm],2.94,3.3,6.06,6.79,12.55,14.08,29.14,32.68,0,0
SYNER-G,Masonry 1961-1985 - 5-7 storeys,URM,BW,ND,5-7,Sd(TLS) [cm],3.72,4.17,7.79,8.73,16.44,18.44,38.08,42.72,0,0
SYNER-G,Masonry 1986-2001 - 1 storey,URM,BW,ND,1,Sd(TLS) [cm],1.23,1.71,2.47,3.43,5.75,8,14.39,20.01,0,0
SYNER-G,Masonry 1986-2001 - 2 storeys,URM,BW,ND,2,Sd(TLS) [cm],2.21,3.08,4.52,6.29,10.44,14.52,25.98,36.13,0,0
SYNER-G,Masonry 1986-2001 - 3 storeys,URM,BW,ND,3,Sd(TLS) [cm],2.95,4.11,6.17,8.58,14.06,19.55,34.78,48.37,0,0
SYNER-G,Masonry 1986-2001 - 4 storeys,URM,BW,ND,4,Sd(TLS) [cm],2.92,3.07,6.27,6.58,14.06,14.78,34.53,36.29,0,0
SYNER-G,Masonry 1986-2001 - 5-7 storeys,URM,BW,ND,5-7,Sd(TLS) [cm],3.75,3.95,8.35,8.78,18.38,19.31,44.7,46.97,0,0
SYNER-G,Masonry 1986-2001 - 8-15 storeys,URM,BW,ND,8-15,Sd(TLS) [cm],5.08,5.06,11.85,11.8,25.4,25.29,60.96,60.7,0,0
SYNER-G,Masonry 1986-2001 - MoreThan15 storeys,URM,BW,ND,>15,Sd(TLS) [cm],8.12,8.09,18.97,18.89,40.64,40.47,97.54,97.13,0,0
SYNER-G,"Masonry buildings - Low Rise, 1-4 storey including basement - Constructed after 1979",URM,BW,ND,1-4,Sd(TLS) [cm],2.94,3.79,7.03,9.97,16.48,25.28,32.25,47.95,0,0
SYNER-G,"Masonry buildings - Low Rise, 1-4 storey including basement - Constructed before 1979 included",URM,BW,ND,1-4,Sd(TLS) [cm],2.2,2.84,5.47,7.75,13.19,20.23,25.8,38.36,0,0
SYNER-G,"Masonry buildings - Mid Rise, 5-8 storey including basement - Constructed after 1979",URM,BW,ND,5-8,Sd(TLS) [cm],3.83,3.05,9.58,7.62,19.16,15.24,44.58,49,0,0
SYNER-G,"Masonry buildings - Mid Rise, 5-8 storey including basement - Constructed before 1979 included",URM,BW,ND,5-8,Sd(TLS) [cm],3.36,2.67,7.89,6.74,17.37,18.18,36.37,49.19,0,0
SYNER-G,"Masonry buildings with deformable floors (wooden, steel floor) - 1-4 storeys - Constructed Before 1919",M,BW,ND,1-4,PGA [g],0.14,0.13,0.2,0.19,0.23,0.22,0.33,0.31,0,0
SYNER-G,Masonry Buildings with RC floors -1-5 storeys - Constructed After 1945,M,BW,ND,1-5,PGA [g],0.16,0.15,0.26,0.24,0.41,0.38,0.56,0.52,0,0
SYNER-G,Masonry Buildings with RC floors -1-5 storeys - Constructed From 1920 and 1945,M,BW,ND,1-5,PGA [g],0.15,0.14,0.22,0.2,0.36,0.33,0.48,0.45,0,0
SYNER-G,Masonry Till 1960 - 1 storey,URM,BW,ND,1,Sd(TLS) [cm],1.25,1.79,2.51,3.59,5.02,7.18,11.72,16.76,0,0
SYNER-G,Masonry Till 1960 - 2 storeys,URM,BW,ND,2,Sd(TLS) [cm],2.24,3.2,4.52,6.46,9.13,13.05,21.27,30.4,0,0
SYNER-G,Masonry Till 1960 - 3 storeys,URM,BW,ND,3,Sd(TLS) [cm],2.55,2.86,5.19,5.82,10.6,11.89,24.67,27.67,0,0
SYNER-G,Masonry Till 1960 - 4 storeys,URM,BW,ND,4,Sd(TLS) [cm],2.94,3.3,6.06,6.79,12.55,14.08,29.14,32.68,0,0
SYNER-G,Masonry1961-1985 - 8-15 storeys,URM,BW,ND,8-15,Sd(TLS) [cm],5.05,5.66,10.82,12.13,23.44,26.29,54.09,60.68,0,0
SYNER-G,Masonry1961-1985 - MoreThan15 storeys,URM,BW,ND,>15,Sd(TLS) [cm],8.08,9.06,17.31,19.42,37.51,42.07,86.55,97.08,0,0
SYNER-G,MasonryTill 1960 - 5-7 storeys,URM,BW,ND,5-7,Sd(TLS) [cm],3.72,4.17,7.79,8.73,16.44,18.44,38.08,42.72,0,0
SYNER-G,MasonryTill 1960 - 8-15 storeys,URM,BW,ND,8-15,Sd(TLS) [cm],5.05,5.66,10.82,12.13,23.44,26.29,54.09,60.68,0,0
SYNER-G,Mixed Buildings with brick shear walls - 1-6 storeys - Constructed After 1945,M,BW,ND,1-6,PGA [g],0.3,0.26,0.46,0.4,0.57,0.49,0.81,0.7,0,0
SYNER-G,Mixed Buildings with brick shear walls - 1-6 storeys - Constructed Before 1945,M,BW,ND,1-6,PGA [g],0.24,0.21,0.36,0.31,0.45,0.39,0.57,0.49,0,0
SYNER-G,Natural Stone - High Quality - 2 storey,URM,BW,ND,2,PGA [g],0.18,0.11,0.26,0.15,0.3,0.16,0.16,0.07,0,0
SYNER-G,Natural Stone - High Quality - 4 storey,URM,BW,ND,4,PGA [g],0.16,0.08,0.21,0.12,0.25,0.13,0.15,0.06,0,0
SYNER-G,Natural Stone - Low Quality - 2 storey,URM,BW,ND,2,PGA [g],0.21,0.11,0.28,0.15,0.31,0.16,0.16,0.06,0,0
SYNER-G,Natural Stone - Low Quality - 4 storey,URM,BW,ND,4,PGA [g],0.17,0.1,0.23,0.14,0.25,0.13,0.15,0.05,0,0
SYNER-G,Non-Engineered Rural type URM - 1 storey,URM,BW,ND,1,PGA [g],,,0.3,0.196,,,0.419,0.274,0,0
SYNER-G,Non-Engineered Rural type URM - 2 storeys,URM,BW,ND,2,PGA [g],,,0.14,0.082,,,0.202,0.119,0,0
SYNER-G,Non-Engineered Rural type URM - 3 storeys,URM,BW,ND,3,PGA [g],,,0.106,0.061,,,0.152,0.088,0,0
SYNER-G,Non-Engineered Urban type URM - 1 storey,URM,BW,ND,1,PGA [g],,,0.633,0.349,,,0.866,0.478,0,0
SYNER-G,Non-Engineered Urban type URM - 2 storeys,URM,BW,ND,2,PGA [g],,,0.348,0.207,,,0.489,0.291,0,0
SYNER-G,Non-Engineered Urban type URM - 3 storeys,URM,BW,ND,3,PGA [g],,,0.181,0.116,,,0.262,0.168,0,0
SYNER-G,Non-Engineered Urban type URM - 4 storeys,URM,BW,ND,4,PGA [g],,,0.132,0.085,,,0.191,0.122,0,0
SYNER-G,Non-Engineered Urban type URM - 5 storeys,URM,BW,ND,5,PGA [g],,,0.103,0.066,,,0.15,0.096,0,0
SYNER-G,RC buildings - low rise - no seismic design provisions - high a/v,RC,MRF,ND,3,PGA [g],,,0.13,0.04,0.3,0.05,0.74,0.1,0,0
SYNER-G,RC buildings - low rise - no seismic design provisions - low a/v,RC,MRF,ND,3,PGA [g],,,0.05,0.02,0.1,0.05,0.17,0.1,0,0
SYNER-G,RC buildings - mid rise - no seismic design provisions - normal a/v,RC,MRF,ND,3,PGA [g],,,0.09,0.03,0.21,0.08,0.5,0.16,0,0
SYNER-G,RC frame - high rise,RC,MRF,D,12,PGA [g],0.163,0.092,2.19,1.51,,,,,0,0
SYNER-G,RC frame structures-2 storey,RC,MRF,ND,2,PGV [cm/s],17.036,10.123,78.069,21.401,118,52,,,0,0
SYNER-G,RC frame structures-3 storey,RC,MRF,ND,3,PGV [cm/s],15.986,9.492,75.083,25.399,99,36.1,,,0,0
SYNER-G,RC frame structures-3 story-1975 Turkish seismic design code,RC,MRF,ND,3,PGA [g],,,0.093,0.029,,,0.799,0.164,0,0
SYNER-G,RC frame structures-3 story-1975 Turkish seismic design code,RC,MRF,ND,3,Sa(Ty) [g],,,0.196,0.065,,,1.735,0.492,0,0
SYNER-G,RC frame structures-3 story-1975 Turkish seismic design code,RC,MRF,ND,3,Sd(Ty) [cm],,,1.279,0.335,,,11.455,3.18,0,0
SYNER-G,RC frame structures-4 storey,RC,MRF,ND,4,PGV [cm/s],14.212,8.027,59.589,23.642,75.67,19.151,,,0,0
SYNER-G,RC frame structures-4 storey,RC,MRF,ND,5,PGV [cm/s],13.042,8.692,49.035,19.327,65.712,19.932,,,0,0
SYNER-G,RC frame structures-5 storey-1975 Turkish seismic design code,RC,MRF,ND,5,PGA [g],,,0.073,0.016,,,0.701,0.166,0,0
SYNER-G,RC frame structures-5 storey-1975 Turkish seismic design code,RC,MRF,ND,5,Sa(Ty) [g],,,0.142,0.029,,,1.412,0.442,0,0
SYNER-G,RC frame structures-5 storey-1975 Turkish seismic design code,RC,MRF,ND,5,Sd(Ty) [cm],,,1.567,0.249,,,15.712,4.079,0,0
SYNER-G,RC frame structures-7 storey-1975 Turkish seismic design code,RC,MRF,ND,7,PGA [g],,,0.058,0.013,,,0.662,0.159,0,0
SYNER-G,RC frame structures-7 storey-1975 Turkish seismic design code,RC,MRF,ND,7,Sa(Ty) [g],,,0.111,0.036,,,1.279,0.465,0,0
SYNER-G,RC frame structures-7 storey-1975 Turkish seismic design code,RC,MRF,ND,7,Sd(Ty) [cm],,,1.762,0.447,,,20.095,6.21,0,0
SYNER-G,RC frame with RC shear walls - mid-rise - moderate-code,RC,MRF-W,ND,4,PGA [g],0.148,0.09,0.456,0.377,1.099,0.812,2.216,1.251,0,0
SYNER-G,RC frame with RC shear walls - mid-rise - moderate-code,RC,MRF-W,ND,4,Sd(Ty) [cm],1.462,0.77,4.147,1.765,9.619,4.954,20.305,9.104,0,0
SYNER-G,Reinforced Concrete Buildings - 2 storeys - Non-seismically designed,RC,MRF,ND,2,PGA [g],0.15,0.08,0.27,0.15,0.33,0.17,,,0,0
SYNER-G,Reinforced Concrete Buildings - 2 storeys - Non-seismically designed,RC,MRF,ND,2,PGA [g],0.15,0.08,0.27,0.15,0.33,0.17,,,0,0
SYNER-G,Reinforced Concrete Buildings - 2 storeys - Seismically designed (c=10%),RC,MRF,ND,2,PGA [g],0.2,0.1,0.34,0.19,0.41,0.22,,,0,0
SYNER-G,Reinforced Concrete Buildings - 2 storeys - Seismically designed (c=12.5%),RC,MRF,ND,2,PGA [g],0.23,0.12,0.38,0.2,0.46,0.23,,,0,0
SYNER-G,Reinforced Concrete Buildings - 2 storeys - Seismically designed (c=5%),RC,MRF,ND,2,PGA [g],0.17,0.08,0.28,0.14,0.35,0.18,,,0,0
SYNER-G,Reinforced Concrete Buildings - 2 storeys - Seismically designed (c=7.5%),RC,MRF,ND,2,PGA [g],0.18,0.09,0.3,0.15,0.37,0.19,,,0,0
SYNER-G,Reinforced Concrete Buildings - 3 storeys - Non-seismically designed,RC,MRF,ND,3,PGA [g],0.16,0.08,0.29,0.15,0.36,0.19,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys - Non-seismically designed,RC,MRF,ND,4,PGA [g],0.17,0.08,0.32,0.17,0.38,0.2,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys - Non-seismically designed,RC,MRF,ND,4,PGA [g],0.17,0.08,0.32,0.17,0.38,0.2,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys - Seismically designed (c=10%),RC,MRF,ND,4,PGA [g],0.31,0.17,0.46,0.25,0.54,0.29,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys - Seismically designed (c=12.5%),RC,MRF,ND,4,PGA [g],0.33,0.16,0.49,0.27,0.55,0.28,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys - Seismically designed (c=5%),RC,MRF,ND,4,PGA [g],0.23,0.11,0.35,0.2,0.42,0.24,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys - Seismically designed (c=7.5%),RC,MRF,ND,4,PGA [g],0.27,0.15,0.41,0.22,0.49,0.27,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys Bare - Non-seismically designed,RC,MRF,ND,4,PGA [g],0.18,0.09,0.28,0.14,0.32,0.17,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys Bare - seismically designed lateral force 10%,RC,MRF,ND,4,PGA [g],0.3,0.16,0.43,0.21,0.51,0.25,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys Infilled - Non-seismically designed,RC,MRF,ND,4,PGA [g],0.29,0.16,0.39,0.23,0.49,0.27,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys Infilled - seismically designed lateral force 10%,RC,MRF,ND,4,PGA [g],0.39,0.22,0.49,0.28,0.57,0.32,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys Pilotis - Non-seismically designed,RC,MRF,ND,4,PGA [g],0.21,0.1,0.34,0.16,0.41,0.19,,,0,0
SYNER-G,Reinforced Concrete Buildings - 4 storeys Pilotis - seismically designed lateral force 10%,RC,MRF,ND,4,PGA [g],0.31,0.15,0.42,0.22,0.48,0.24,,,0,0
SYNER-G,Reinforced Concrete Buildings - 5 storeys - Non-seismically designed,RC,MRF,ND,5,PGA [g],0.18,0.09,0.35,0.19,0.43,0.23,,,0,0
SYNER-G,Reinforced Concrete Buildings - 6 storeys - Non-seismically designed,RC,MRF,ND,6,PGA [g],0.21,0.12,0.4,0.22,0.47,0.26,,,0,0
SYNER-G,Reinforced Concrete Buildings - 8 storeys - Non-seismically designed,RC,MRF,ND,8,PGA [g],0.23,0.12,0.48,0.27,0.57,0.33,,,0,0
